Index,UsingIP,LongURL,ShortURL,Symbol@,Redirecting//,PrefixSuffix-,SubDomains,HTTPS,DomainRegLen,Favicon,NonStdPort,HTTPSDomainURL,RequestURL,AnchorURL,LinksInScriptTags,ServerFormHandler,InfoEmail,AbnormalURL,WebsiteForwarding,StatusBarCust,DisableRightClick,UsingPopupWindow,IframeRedirection,AgeofDomain,DNSRecording,WebsiteTraffic,PageRank,GoogleIndex,LinksPointingToPage,StatsReport,class
11416,1,1,1,1,1,1,-1,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11417,1,0,1,1,1,1,0,1,1,-1,1,1,,,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11418,1,1,1,1,1,1,-1,-1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11419,1,1,1,1,1,-1,0,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11420,1,1,1,1,1,-1,1,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11421,1,1,1,1,1,1,-1,-1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11422,1,0,1,1,1,-1,-1,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11423,1,0,1,1,1,1,0,1,1,1,1,1,-1.0,-1.0,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11424,1,0,1,1,1,1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11425,1,1,1,1,1,1,1,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11426,1,1,1,1,1,1,0,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11427,1,0,1,1,1,1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11428,1,0,1,1,1,1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11429,1,1,1,1,1,1,0,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11430,1,-1,1,1,1,1,0,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11431,1,-1,1,1,1,-1,1,1,1,-1,1,1,-1.0,,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11432,1,1,-1,1,1,1,1,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11433,1,-1,1,1,1,-1,-1,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11434,1,1,1,1,1,-1,0,1,-1,-1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11435,1,0,1,1,1,-1,-1,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11436,1,1,1,1,1,-1,0,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11437,1,1,1,1,1,1,0,1,-1,-1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11438,1,1,1,1,1,1,1,-1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11439,1,1,1,1,1,1,0,1,-1,1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11440,1,1,1,1,1,-1,0,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11441,1,1,1,1,1,-1,0,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11442,1,1,1,1,1,-1,-1,-1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11443,1,1,1,1,1,1,0,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11444,1,0,1,1,1,1,-1,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11445,1,0,1,1,1,-1,0,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11446,1,0,1,1,1,1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11447,1,1,1,1,1,1,1,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11448,1,1,1,1,1,-1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11449,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11450,1,1,1,1,1,1,-1,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11451,1,-1,1,1,1,-1,-1,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11452,1,1,1,1,1,1,-1,-1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11453,1,1,1,1,1,1,0,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11454,1,1,1,1,1,1,0,1,-1,-1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11455,1,1,1,1,1,1,0,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11456,1,-1,1,1,1,-1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11457,1,1,1,1,1,1,0,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11458,1,-1,1,1,1,-1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11459,1,0,1,1,1,-1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11460,1,-1,1,1,1,-1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11461,1,-1,1,1,1,-1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11462,1,-1,1,1,1,-1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11463,1,-1,1,1,1,-1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11464,1,0,1,1,1,-1,-1,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11465,1,1,1,1,1,-1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11466,1,-1,1,1,1,1,-1,-1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11467,1,1,1,1,1,-1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11468,1,1,1,1,1,-1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11469,1,-1,1,1,1,-1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11470,1,1,1,1,1,-1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11471,1,1,1,1,1,-1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11472,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1.0,,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11473,1,-1,1,1,1,-1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11474,1,0,1,1,1,-1,-1,-1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11475,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11476,1,0,1,1,1,-1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11477,1,-1,1,1,1,-1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11478,1,0,1,1,1,-1,-1,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11479,1,0,1,1,1,-1,-1,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11480,1,0,1,1,1,-1,-1,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11481,1,-1,1,1,1,-1,1,1,1,-1,1,1,,,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11482,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11483,1,-1,1,1,1,-1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11484,1,1,1,1,1,-1,0,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11485,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11486,1,-1,1,1,1,-1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11487,1,-1,1,1,1,-1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11488,1,-1,1,1,1,-1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11489,1,1,1,1,1,1,0,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11490,1,-1,1,1,1,-1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11491,1,0,1,1,1,-1,-1,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11492,1,0,1,1,1,-1,-1,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11493,1,0,1,1,1,-1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11494,1,0,1,1,1,-1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11495,1,0,1,1,1,-1,-1,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11496,1,-1,1,-1,1,-1,-1,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11497,1,1,1,1,1,-1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11498,1,-1,1,1,1,-1,1,1,1,-1,1,1,,,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11499,1,1,1,1,1,-1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11500,1,1,1,1,1,-1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11501,1,-1,1,-1,1,-1,-1,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11502,1,0,1,1,1,-1,-1,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11503,1,0,1,1,1,-1,-1,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11504,1,0,1,1,1,-1,-1,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11505,1,0,1,1,1,-1,-1,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11506,1,0,1,1,1,-1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11507,1,0,1,1,1,-1,-1,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11508,1,0,1,1,1,-1,-1,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11509,1,1,1,1,1,1,0,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11510,1,1,1,1,1,-1,-1,-1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11511,1,0,1,1,1,-1,-1,1,1,-1,1,1,,,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11512,1,1,1,1,1,-1,0,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11513,1,1,1,1,1,1,0,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11514,1,1,1,1,1,1,0,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11515,1,1,1,1,1,-1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11516,1,0,1,1,1,1,0,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11517,1,1,1,1,1,1,0,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11518,1,1,1,1,1,1,1,-1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11519,1,1,1,1,1,-1,0,-1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11520,1,1,1,1,1,-1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11521,1,1,1,1,1,1,0,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11522,1,0,1,1,1,-1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11523,1,1,1,1,1,1,0,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11524,1,1,1,1,1,1,1,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11525,1,1,1,1,1,1,0,1,-1,1,1,1,1.0,-1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11526,1,1,1,1,1,1,0,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11527,1,-1,1,1,1,1,-1,1,1,-1,1,1,-1.0,,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11528,1,1,1,1,1,1,0,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11529,1,1,1,1,1,1,0,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11530,1,1,1,1,1,-1,0,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11531,1,1,1,1,1,-1,0,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11532,1,1,1,1,1,-1,0,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11533,1,1,1,1,1,1,0,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11534,1,1,1,1,1,-1,0,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11535,1,1,1,1,1,1,0,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11536,1,1,1,1,1,1,0,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11537,1,-1,1,1,1,-1,1,1,1,-1,1,1,-1.0,,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11538,1,1,1,1,1,-1,0,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11539,1,0,1,1,1,1,0,1,-1,1,1,1,1.0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11540,1,-1,1,1,1,-1,1,1,1,-1,1,1,-1.0,,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11541,1,1,1,1,1,1,-1,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11542,1,0,1,1,1,1,0,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11543,1,1,1,1,1,1,0,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11544,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11545,1,0,1,1,1,-1,0,1,-1,-1,1,1,-1.0,,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11546,1,-1,1,1,1,-1,1,1,1,1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11547,1,1,1,1,1,-1,0,1,-1,1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11548,1,1,1,1,1,-1,1,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11549,1,1,1,1,1,1,0,1,-1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
11550,1,-1,1,1,1,-1,-1,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11551,1,1,1,1,1,1,0,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11552,1,0,1,1,1,1,0,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
11553,1,1,1,1,1,1,0,1,1,-1,1,1,-1.0,-1.0,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
